skill_id,skill_name,cast_time,aftercast,recharge,type,profession,attribute,energy_cost,sacrifice,adrenaline,combo,weapon_req,combo_req,target
332,Bull's Strike,0.0,0.0,10.0,14,1,17,5,0,0,0,185,0,5
333,"""I Will Avenge You!""",0.0,0.0,45.0,15,1,17,5,0,0,0,0,0,0
334,Axe Rake,0.0,0.0,0.0,14,1,18,0,0,120,0,1,0,5
335,Cleave,0.0,0.0,0.0,14,1,18,0,0,80,0,1,0,5
336,Executioner's Strike,0.0,0.0,0.0,14,1,18,0,0,200,0,1,0,5
337,Dismember,0.0,0.0,0.0,14,1,18,0,0,120,0,1,0,5
338,Eviscerate,0.0,0.0,0.0,14,1,18,0,0,200,0,1,0,5
339,Penetrating Blow,0.0,0.0,0.0,14,1,18,0,0,120,0,1,0,5
340,Disrupting Chop,0.0,0.0,0.0,14,1,18,0,0,150,0,1,0,5
341,Swift Chop,0.0,0.0,4.0,14,1,18,5,0,0,0,1,0,5
342,Axe Twist,0.0,0.0,0.0,14,1,18,0,0,120,0,1,0,5
343,"""For Great Justice!""",0.0,0.0,45.0,15,1,51,5,0,0,0,0,0,0
344,Flurry,0.0,0.0,5.0,3,1,51,5,0,0,0,0,0,0
345,Defensive Stance,0.0,0.0,8.0,3,1,21,0,0,120,0,0,0,0
346,Frenzy,0.0,0.0,4.0,3,1,51,5,0,0,0,0,0,0
347,Endure Pain,0.0,0.0,30.0,16,1,17,5,0,0,0,0,0,0
348,"""Watch Yourself!""",0.0,0.0,4.0,15,1,21,0,0,80,0,0,0,0
349,Sprint,0.0,0.0,15.0,3,1,17,5,0,0,0,0,0,0
350,Belly Smash,1.0,0.0,10.0,14,1,19,5,0,0,0,16,0,5
351,Mighty Blow,0.0,0.0,0.0,14,1,19,0,0,160,0,16,0,5
352,Crushing Blow,0.0,0.0,10.0,14,1,19,5,0,0,0,16,0,5
353,Crude Swing,0.0,0.0,5.0,14,1,19,5,0,0,0,16,0,5
354,Earth Shaker,0.0,0.0,0.0,14,1,19,0,0,200,0,16,0,5
355,Devastating Hammer,0.0,0.0,0.0,14,1,19,0,0,160,0,16,0,5
356,Irresistible Blow,0.0,0.0,6.0,14,1,19,5,0,0,0,16,0,5
357,Counter Blow,0.0,0.0,0.0,14,1,19,0,0,100,0,16,0,5
358,Backbreaker,0.0,0.0,0.0,14,1,19,0,0,220,0,16,0,5
359,Heavy Blow,0.0,0.0,0.0,14,1,19,0,0,120,0,16,0,5
360,Staggering Blow,1.0,0.0,0.0,14,1,19,0,0,80,0,16,0,5
361,Dolyak Signet,0.0,0.0,20.0,7,1,17,0,0,0,0,0,0,0
362,Warrior's Cunning,0.0,0.0,60.0,16,1,17,10,0,0,0,0,0,0
363,Shield Bash,0.0,0.0,20.0,16,1,17,5,0,0,0,0,0,0
364,"""Charge!""",0.0,0.0,20.0,15,1,21,5,0,0,0,0,0,0
365,"""Victory Is Mine!""",0.0,0.0,15.0,15,1,21,5,0,0,0,0,0,5
366,"""Fear Me!""",0.0,0.0,6.0,15,1,21,0,0,80,0,0,0,0
367,"""Shields Up!""",0.0,0.0,30.0,15,1,21,10,0,0,0,0,0,0
368,"""I Will Survive!""",0.0,0.0,30.0,15,1,17,5,0,0,0,0,0,0
369,Don't Believe Their Lies!,0.0,0.0,30.0,15,1,21,10,0,0,0,0,0,0
370,Berserker Stance,0.0,0.0,20.0,3,1,17,5,0,0,0,0,0,0
371,Balanced Stance,0.0,0.0,30.0,3,1,21,5,0,0,0,0,0,0
372,Gladiator's Defense,0.0,0.0,30.0,3,1,21,5,0,0,0,0,0,0
373,Deflect Arrows,0.0,0.0,12.0,3,1,21,0,0,120,0,0,0,0
374,Warrior's Endurance,0.0,0.0,30.0,16,1,17,5,0,0,0,0,0,0
375,Dwarven Battle Stance,0.0,0.0,20.0,3,1,17,5,0,0,0,0,0,0
376,Disciplined Stance,0.0,0.0,15.0,3,1,21,5,0,0,0,0,0,0
377,Wary Stance,0.0,0.0,10.0,3,1,21,10,0,0,0,0,0,0
378,Shield Stance,0.0,0.0,15.0,3,1,21,5,0,0,0,0,0,0
379,Bull's Charge,0.0,0.0,20.0,3,1,17,5,0,0,0,0,0,0
380,Bonetti's Defense,0.0,0.0,0.0,3,1,21,0,0,200,0,0,0,0
381,Hundred Blades,0.0,0.0,25.0,16,1,20,5,0,0,0,0,0,0
382,Sever Artery,0.0,0.0,0.0,14,1,20,0,0,100,0,128,0,5
383,Galrath Slash,0.0,0.0,0.0,14,1,20,0,0,200,0,128,0,5
384,Gash,0.0,0.0,0.0,14,1,20,0,0,140,0,128,0,5
385,Final Thrust,0.0,0.0,0.0,14,1,20,0,0,240,0,128,0,5
386,Seeking Blade,0.0,0.0,4.0,14,1,20,5,0,0,0,128,0,5
387,Riposte,0.0,0.0,0.0,16,1,21,0,0,80,0,128,0,0
388,Deadly Riposte,0.0,0.0,10.0,16,1,21,5,0,0,0,128,0,0
389,Flourish,1.0,0.75,8.0,10,1,17,5,0,0,0,0,0,0
390,Savage Slash,0.5,0.0,15.0,14,1,20,5,0,0,0,128,0,5
391,Hunter's Shot,1.0,1.0,10.0,14,2,25,5,0,0,0,2,0,5
392,Pin Down,0.0,0.0,8.0,14,2,25,15,0,0,0,2,0,5
393,Crippling Shot,0.0,0.0,4.0,14,2,25,10,0,0,0,2,0,5
394,Power Shot,0.0,0.0,3.0,14,2,25,10,0,0,0,2,0,5
395,Barrage,0.0,0.0,1.0,14,2,25,5,0,0,0,2,0,5
396,Dual Shot,0.0,0.0,10.0,14,2,51,10,0,0,0,2,0,5
397,Quick Shot,1.0,1.0,1.0,14,2,51,5,0,0,0,2,0,5
398,Penetrating Attack,0.75,0.600000023841858,4.0,14,2,25,10,0,0,0,2,0,5
399,Distracting Shot,0.5,1.5,10.0,14,2,23,5,0,0,0,2,0,5
400,Precision Shot,1.0,1.0,6.0,14,2,25,10,0,0,0,2,0,5
401,Splinter Shot,0.0,0.0,10.0,14,2,25,10,0,0,0,2,0,5
402,Determined Shot,0.0,0.0,10.0,14,2,25,5,0,0,0,2,0,5
403,Called Shot,0.0,0.0,3.0,14,2,51,5,0,0,0,2,0,5
404,Poison Arrow,0.0,0.0,1.0,14,2,24,5,0,0,0,2,0,5
405,Oath Shot,0.0,0.0,25.0,14,2,23,10,0,0,0,2,0,5
406,Debilitating Shot,0.0,0.0,10.0,14,2,25,10,0,0,0,2,0,5
407,Point Blank Shot,0.0,0.0,3.0,14,2,23,5,0,0,0,2,0,5
408,Concussion Shot,0.5,1.5,5.0,14,2,25,25,0,0,0,2,0,5
409,Punishing Shot,0.5,1.5,5.0,14,2,25,10,0,0,0,2,0,5
410,Call of Ferocity,0.0,0.75,55.0,15,2,22,10,0,0,0,0,0,0
411,Charm Animal,10.0,0.75,0.0,10,2,22,10,0,0,0,0,0,1
412,Call of Protection,0.0,0.75,90.0,15,2,22,5,0,0,0,0,0,0
413,Call of Elemental Protection,0.0,0.75,55.0,15,2,22,10,0,0,0,0,0,0
414,Call of Vitality,0.0,0.75,55.0,15,2,22,10,0,0,0,0,0,0
415,Call of Haste,0.0,0.75,25.0,15,2,22,10,0,0,0,0,0,0
416,Call of Healing,0.0,0.75,55.0,15,2,22,10,0,0,0,0,0,0
417,Call of Resilience,0.0,0.75,60.0,15,2,22,10,0,0,0,0,0,0
418,Call of Feeding,0.0,0.75,55.0,15,2,22,10,0,0,0,0,0,0
419,Call of the Hunter,0.0,0.75,55.0,15,2,22,5,0,0,0,0,0,0
420,Call of Brutality,0.0,0.75,25.0,15,2,22,10,0,0,0,0,0,0
421,Call of Disruption,0.0,0.75,25.0,15,2,22,10,0,0,0,0,0,0
422,Revive Animal,6.0,0.75,20.0,10,2,22,5,0,0,0,0,0,0
423,Symbiotic Bond,0.0,0.0,55.0,15,2,22,10,0,0,0,0,0,0
424,Throw Dirt,1.0,0.75,30.0,10,2,23,5,0,0,0,0,0,5
425,Dodge,0.0,0.0,30.0,3,2,23,5,0,0,0,0,0,0
426,Savage Shot,0.5,1.5,5.0,14,2,25,10,0,0,0,2,0,5
427,Antidote Signet,1.0,0.75,4.0,7,2,51,0,0,0,0,0,0,0
428,Incendiary Arrows,0.0,0.0,5.0,14,2,24,5,0,0,0,2,0,5
429,Melandru's Arrows,2.0,0.0,12.0,19,2,24,5,0,0,0,0,0,0
430,Marksman's Wager,2.0,0.0,24.0,19,2,23,5,0,0,0,0,0,0
431,Ignite Arrows,2.0,0.0,12.0,19,2,24,10,0,0,0,0,0,0
432,Read the Wind,2.0,0.0,12.0,19,2,25,5,0,0,0,0,0,0
433,Kindle Arrows,2.0,0.0,12.0,19,2,24,5,0,0,0,0,0,0
434,Choking Gas,2.0,0.0,24.0,19,2,24,15,0,0,0,0,0,0
435,Apply Poison,2.0,0.0,12.0,19,2,24,15,0,0,0,0,0,0
436,Comfort Animal,1.0,0.75,1.0,10,2,22,5,0,0,0,0,0,0
437,Bestial Pounce,0.0,0.0,10.0,20,2,22,5,0,0,0,0,0,0
438,Maiming Strike,0.0,0.0,5.0,20,2,22,10,0,0,0,0,0,0
439,Feral Lunge,0.0,0.0,10.0,20,2,22,5,0,0,0,0,0,0
440,Scavenger Strike,0.0,0.0,10.0,20,2,22,5,0,0,0,0,0,0
441,Melandru's Assault,0.0,0.0,5.0,20,2,22,10,0,0,0,0,0,0
442,Ferocious Strike,0.0,0.0,8.0,20,2,22,5,0,0,0,0,0,0
443,Predator's Pounce,0.0,0.0,5.0,20,2,22,5,0,0,0,0,0,0
444,Brutal Strike,0.0,0.0,5.0,20,2,22,10,0,0,0,0,0,0
445,Disrupting Lunge,0.0,0.0,20.0,20,2,22,5,0,0,0,0,0,0
446,Troll Unguent,3.0,0.75,10.0,10,2,24,5,0,0,0,0,0,0
447,Otyugh's Cry,0.0,0.75,30.0,15,2,22,5,0,0,0,0,0,0
448,Escape,0.0,0.0,12.0,3,2,23,5,0,0,0,0,0,0
449,Practiced Stance,0.0,0.0,15.0,3,2,23,5,0,0,0,0,0,0
450,Whirling Defense,0.0,0.0,60.0,3,2,23,10,0,0,0,0,0,0
451,Melandru's Resilience,0.0,0.0,15.0,3,2,24,5,0,0,0,0,0,0
452,Dryder's Defenses,0.0,0.0,60.0,3,2,24,5,0,0,0,0,0,0
453,Lightning Reflexes,0.0,0.0,30.0,3,2,23,10,0,0,0,0,0,0
454,Tiger's Fury,0.0,0.0,10.0,3,2,22,10,0,0,0,0,0,0
455,Storm Chaser,0.0,0.0,20.0,3,2,24,10,0,0,0,0,0,0
456,Serpent's Quickness,0.0,0.0,45.0,3,2,24,5,0,0,0,0,0,0
457,Dust Trap,2.0,0.75,30.0,21,2,24,25,0,0,0,0,0,0
458,Barbed Trap,2.0,0.75,20.0,21,2,24,15,0,0,0,0,0,0
459,Flame Trap,2.0,0.75,20.0,21,2,24,10,0,0,0,0,0,0
460,Healing Spring,2.0,0.75,20.0,21,2,24,10,0,0,0,0,0,0
461,Spike Trap,2.0,0.75,20.0,21,2,24,10,0,0,0,0,0,0
462,Winter,3.0,0.75,60.0,22,2,24,5,0,0,0,0,0,0
463,Winnowing,5.0,0.75,60.0,22,2,24,5,0,0,0,0,0,0
464,Edge of Extinction,5.0,0.75,60.0,22,2,22,5,0,0,0,0,0,0
465,Greater Conflagration,3.0,0.75,15.0,22,2,24,5,0,0,0,0,0,0
466,Conflagration,5.0,0.75,60.0,22,2,24,5,0,0,0,0,0,0
467,Fertile Season,5.0,0.75,60.0,22,2,22,15,0,0,0,0,0,0
468,Symbiosis,5.0,0.75,60.0,22,2,22,5,0,0,0,0,0,0
469,Primal Echoes,5.0,0.75,60.0,22,2,22,5,0,0,0,0,0,0
470,Predatory Season,5.0,0.75,60.0,22,2,22,5,0,0,0,0,0,0
471,Frozen Soil,5.0,0.75,30.0,22,2,24,10,0,0,0,0,0,0
472,Favorable Winds,5.0,0.75,60.0,22,2,25,5,0,0,0,0,0,0
473,High Winds,5.0,0.75,30.0,22,2,24,5,0,0,0,0,0,0
474,Energizing Wind,5.0,0.75,60.0,22,2,22,15,0,0,0,0,0,0
475,Quickening Zephyr,5.0,0.75,60.0,22,2,24,25,0,0,0,0,0,0
476,Nature's Renewal,5.0,0.75,60.0,22,2,24,5,0,0,0,0,0,0
477,Muddy Terrain,5.0,0.75,30.0,22,2,24,5,0,0,0,0,0,0
478,Bleeding,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
479,Blind,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
480,Burning,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
481,Crippled,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
482,Deep Wound,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
483,Disease,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
484,Poison,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
485,Dazed,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
486,Weakness,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
487,Cleansed,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
488,Eruption,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
489,Fire Storm,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
490,Vital Blessing,0.0,0.0,0.0,6,0,51,0,0,0,0,0,0,0
491,Fount Of Maguuma,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
492,Healing Fountain,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
493,Icy Ground,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
494,Maelstrom,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
495,Mursaat Tower,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,5
496,Quicksand,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
497,Curse of the Bloodstone,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
498,Chain Lightning,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
499,Obelisk Lightning,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
500,Tar,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
501,Siege Attack,0.0,0.0,0.0,14,0,51,0,0,0,0,255,0,0
502,Resurrect Party,0.75,0.25,0.0,10,0,51,0,0,0,0,0,0,0
503,Scepter of Orr's Aura,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
504,Scepter of Orr's Power,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
505,Burden Totem,0.0,0.0,0.0,4,0,51,0,0,0,0,0,0,0
506,Splinter Mine,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
507,Entanglement,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
508,Dwarven Powder Keg,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
509,Seed of Resurrection,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
510,Deafening Roar,2.0,0.75,20.0,10,0,51,5,0,0,0,0,0,0
511,Brutal Mauling,4.0,0.0,0.0,14,0,51,0,0,100,0,255,0,5
512,Crippling Attack,0.0,0.0,0.0,14,0,51,5,0,0,0,255,0,5
513,Charm Animal,0.25,0.75,0.0,10,0,51,0,0,0,0,0,0,1
514,Breaking Charm,0.25,0.75,0.0,10,0,51,0,0,0,0,0,0,0
515,Charr Buff,0.0,0.0,0.0,6,0,51,0,0,0,0,0,0,1
516,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
517,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
518,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
519,Claim Resource,1.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
520,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
521,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
522,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
523,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
524,Dozen Shot,0.0,0.0,4.0,14,0,51,5,0,0,0,2,0,5
525,Nibble,2.0,0.75,0.0,5,0,51,5,0,0,0,0,0,0
526,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
527,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
528,Reflection,1.0,0.0,0.0,17,0,51,5,0,0,0,0,0,0
529,Spectral Agony,2.0,0.0,0.0,17,0,51,5,0,0,0,0,0,0
530,Giant Stomp,4.0,0.0,32.0,14,0,51,10,0,0,0,255,0,0
531,Agnar's Rage,6.0,0.0,15.0,14,0,51,10,0,0,0,255,0,0
532,Healing Breeze,1.0,0.75,0.0,6,0,51,5,0,0,0,0,0,3
533,Crystal Haze,1.0,0.75,0.0,4,0,51,5,0,0,0,0,0,5
534,Crystal Bonds,0.75,0.75,8.0,4,0,51,5,0,0,0,0,0,5
535,Jagged Crystal Skin,0.0,0.0,10.0,3,0,51,5,0,0,0,0,0,0
536,Crystal Hibernation,5.0,0.75,10.0,10,0,51,5,0,0,0,0,0,0
537,Stun Immunity,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
538,Invulnerability,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
539,Hunger of the Lich,0.75,0.75,0.0,14,0,51,5,0,0,0,255,0,5
540,Embrace the Pain,0.0,0.0,10.0,3,0,51,5,0,0,0,0,0,0
541,Life Vortex,2.0,0.75,10.0,10,0,51,5,0,0,0,0,0,0
542,Oracle Link,0.75,0.75,0.0,4,0,51,5,0,0,0,0,0,4
543,Guardian Pacify,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
544,Soul Vortex,0.75,0.75,5.0,5,0,51,5,0,0,0,0,0,0
545,Soul Vortex,4.0,0.75,60.0,5,0,51,10,0,0,0,0,0,4
546,Spectral Agony,0.25,0.75,15.0,10,0,51,0,0,0,0,0,0,5
547,Natural Resistance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
548,Natural Resistance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
549,Guild Lord Aura,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
550,Critical Hit Probability,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
551,Stun on Critical Hit,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
552,Blood Splattering,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
553,Inanimate Object,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
554,Undead sensitivity to Light,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
555,Energy Boost,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
556,Health Drain,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
557,Immunity to Critical Hits,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
558,Titans get plus Health regen and set enemies on fire each time he is hit.,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
559,Undying,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
560,Resurrect,2.0,0.75,0.0,5,0,51,5,0,0,0,0,0,6
561,Seal Regen,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
562,Lightning Orb,3.0,0.75,0.0,5,0,51,5,0,0,0,0,0,5
563,Wurm Siege,2.5,0.75,0.0,5,0,51,0,0,0,0,0,0,5
564,Wurm Siege,2.5,0.75,0.0,5,0,51,0,0,0,0,0,0,5
565,Claim Resource,5.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
566,Shiver Touch,2.0,0.75,0.0,5,0,51,5,0,0,0,0,0,5
567,Spontaneous Combustion,2.0,0.75,0.0,4,0,51,5,0,0,0,0,0,0
568,Vanish,1.0,0.75,16.0,5,0,51,5,0,0,0,0,0,0
569,...,0.25,0.75,0.0,16,0,51,5,0,0,0,0,0,0
570,Mark of Insecurity,1.0,0.75,10.0,4,7,30,5,0,0,0,0,0,5
571,Disrupting Dagger,0.25,0.75,10.0,5,7,30,5,0,0,0,0,0,5
572,Deadly Paradox,0.0,0.0,10.0,3,7,30,15,0,0,0,0,0,0
573,Teleport Players,2.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
574,Quest skill for Coastal Exam.,1.75,0.0,0.0,7,0,51,0,0,0,0,0,0,0
575,Holy Blessing,2.0,0.0,0.0,1,0,51,5,0,0,0,0,0,3
576,Statue's Blessing,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,1
577,Siege Attack,0.0,0.0,0.0,14,0,51,0,0,0,0,255,0,0
578,Siege Attack,0.0,0.0,0.0,14,0,51,0,0,0,0,255,0,0
579,Domain of Skill Damage,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
580,Domain of Energy Draining,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
581,Domain of Elements,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
582,Domain of Health Draining,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
583,Domain of Slow,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
584,Divine Fire,0.0,0.0,0.0,6,0,51,0,0,0,0,0,0,0
585,Swamp Water,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
586,Janthir's Gaze,0.75,0.75,5.0,5,0,51,0,0,0,0,0,0,0
587,Fake Spell,1.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
588,Charm Animal,10.0,0.75,0.0,10,0,22,10,0,0,0,0,0,5
589,Stormcaller,15.0,0.0,0.0,5,0,51,5,0,0,0,0,0,0
590,Knock,1200.0,0.75,0.0,10,0,51,5,0,0,0,0,0,0
591,Quest Skill,10.0,0.75,0.0,5,0,51,0,0,0,0,0,0,0
592,Rurik Must Live,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
593,Blessing of the Kurzicks,0.0,0.0,0.0,1,0,51,0,0,0,0,0,0,0
594,Lich's Phylactery,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
595,Restore Life,1.0,0.75,0.0,5,0,13,5,0,0,0,0,0,11
596,Chimera of Intensity,0.75,0.75,0.0,6,0,51,5,0,0,0,0,0,1
597,(TEMP)Double adrenaline Chance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
598,(TEMP)Bonus Triple Adrenaline On Kill,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
599,(TEMP)Bonus Al,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
600,(TEMP)Armor Penetration,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
601,(TEMP)Armor Penetration Chance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
602,(TEMP)Bonus Al Vs Damage Type,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
603,(TEMP)Bonus Al Vs Elemental Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
604,(TEMP)Bonus Al Vs Physical Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
605,(TEMP)Bonus Al Vs Species,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
606,(TEMP)Bonus Al While Attacking,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
607,(TEMP)Bonus Al While Casting,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
608,(TEMP)Bonus Al While enchanted,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
609,(TEMP)Bonus Al While Health < 50%,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
610,(TEMP)Bonus Al While Health > 50%,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
611,(TEMP)Bonus Al While Hexed,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
612,(TEMP)1 Attrib,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
613,(TEMP)1 Attrib,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
614,(TEMP)Bonus Lengthen Condition,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
615,(TEMP)Bonus Shorten Condition,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
616,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
617,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
618,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
619,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
620,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
621,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
622,(TEMP)Bonus Damage While enchanted,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
623,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
624,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
625,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
626,Bonus Damage,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
627,(TEMP)Bonus Energy,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
628,(TEMP)Bonus Energy While enchanted,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
629,(TEMP)Bonus Energy While < 50% Health,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
630,(TEMP)Bonus Energy While Health > 50%,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
631,(TEMP)Bonus Energy While Hexed,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
632,(TEMP)Bonus Fast Attack,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
633,(TEMP)Bonus Fast Attack Chance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
634,(TEMP)Bonus Fast Cast Chance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
635,(TEMP)Bonus Fast Cast Chance Attrib,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
636,(TEMP)Bonus Fast Spell Recharge Chance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
637,(TEMP)Bonus Fast Spell Recharge Chance Attrib,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
638,(TEMP)Bonus Gain Energy On Block,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
639,(TEMP)Bonus Gain Energy On Hit,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
640,(TEMP)Bonus Gain Energy On Parry,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
641,(TEMP)Bonus Gain Energy Using Attack Skill,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
642,(TEMP)Bonus Gain Energy When Blocked,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
643,(TEMP)Bonus Gain Health On Hit,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
644,(TEMP)Bonus Gain Health On Parry,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
645,(TEMP)Bonus Health,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
646,(TEMP)Bonus Health While enchanted,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
647,(TEMP)Bonus Health While Hexed,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
648,(TEMP)Bonus Health While In Stance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
649,(TEMP)Bonus Instant Spell Recharge,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
650,(TEMP)Reduce Damage Chance,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
